id,sender,pubTime,title,startTime,endTime,status,level,severity,severityColor,type,typeName,urgency,certainty,text,related
10130110120250112003034711726272,钦州市气象台,2025-01-12T00:30+08:00,钦州市气象台发布霜冻蓝色预警信号,2025-01-12T00:30+08:00,2025-01-13T00:30+08:00,active,蓝色,Minor,Blue,1016,霜冻,,,钦州市气象台2025年1月12日0时30分发布钦北区霜冻蓝色预警信号：预计未来24小时内钦北区部分乡镇最低气温将降至4℃以下，可能出现霜冻天气，将对农业产生影响，请注意防范。,
10131020520250112090000410940545,海南省气象局,2025-01-12T09:00+08:00,海南省气象局发布寒冷蓝色预警,2025-01-12T08:54+08:00,2025-01-13T08:54+08:00,update,蓝色,Minor,Blue,1034,寒冷,,,海南省气象局2025年01月12日09时00分继续发布寒冷四级预警：受冷空气影响，白沙、儋州、五指山、琼中、澄迈、临高、屯昌等7个市县24小时内最低气温将小于10℃，建议有关单位和人员做好防范工作。,10131020520250111164800810366585
10131020520250112094750963825711,儋州市气象台,2025-01-12T09:47+08:00,儋州市气象台发布寒冷橙色预警,2025-01-12T09:47+08:00,2025-01-13T09:47+08:00,update,橙色,Severe,Orange,1034,寒冷,,,儋州市气象台2025年01月12日09时47分继续发布寒冷橙色预警信号：因北方冷空气侵袭，我市光村镇、东成镇、新州镇、王五镇、排浦镇、那大镇、大成镇、和庆镇、兰洋镇、南丰镇12日09时50分到13日09时最低气温将小于10℃，建议有关单位和人员做好防范工作。,10131020520250111085547761241094
10131020520250112164800547193719,海南省气象局,2025-01-12T16:48+08:00,海南省气象局发布寒冷蓝色预警,2025-01-12T16:53+08:00,2025-01-13T16:53+08:00,update,蓝色,Minor,Blue,1034,寒冷,,,海南省气象局2025年01月12日16时50分继续发布寒冷四级预警：受强冷空气影响，预计12日夜间到13日白天，白沙、儋州、五指山、琼中、澄迈、临高和屯昌7个市县的大部分乡镇最低气温将降至10℃及以下，请有关单位和人员做好防范工作。,10131020520250112090000410940545
10130110120250112210539756295952,钦州市气象台,2025-01-12T21:05+08:00,钦州市气象台更新霜冻蓝色预警信号,2025-01-12T21:05+08:00,2025-01-13T21:05+08:00,update,蓝色,Minor,Blue,1016,霜冻,,,钦州市气象台2025年1月12日21时5分继续发布钦北区、钦南区霜冻蓝色预警信号：预计未来24小时内钦北区、钦南区部分乡镇最低气温将降至4℃以下，可能出现霜冻天气，将对农业产生影响，请注意防范。,10130110120250112003034711726272
10131020520250113083834901418716,儋州市气象台,2025-01-13T08:38+08:00,儋州市气象台发布寒冷黄色预警,2025-01-13T08:38+08:00,2025-01-14T08:38+08:00,update,黄色,Moderate,Yellow,1034,寒冷,,,儋州市气象台2025年01月13日08时38分变更寒冷橙色预警信号为寒冷黄色预警信号：受冷空气影响，我市光村镇、东成镇、中和镇、新州镇、王五镇、排浦镇、那大镇、大成镇、雅星镇、和庆镇、兰洋镇、南丰镇13日08时40分到14日08时最低气温小于15℃，建议有关单位和人员做好防范工作。,10131020520250112094750963825711
10130110120250113163712068340689,钦州市气象台,2025-01-13T16:37+08:00,钦州市气象台更新霜冻蓝色预警信号,2025-01-13T16:37+08:00,2025-01-14T16:37+08:00,update,蓝色,Minor,Blue,1016,霜冻,,,钦州市气象台2025年1月13日16时37分继续发布钦北区霜冻蓝色预警信号：预计未来24小时内钦北区部分乡镇最低气温将降至4℃左右，可能出现霜冻天气，将对农业产生影响，请注意防范。,10130110120250112210539756295952
10130110120250114171435316433892,钦州市气象台,2025-01-14T17:14+08:00,钦州市气象台发布大雾黄色预警信号,2025-01-14T17:14+08:00,2025-01-15T17:14+08:00,active,黄色,Moderate,Yellow,1017,大雾,,,钦州市气象台2025年1月14日17时14分发布钦州港片区、钦南区大雾黄色预警信号：预计未来24小时内钦州沿海到近海海面一带将出现能见度小于500米的大雾天气，请注意防范。,
10130110120250114160000505364914,钦州市气象台,2025-01-14T16:00+08:00,钦州市气象台发布大风蓝色预警信号,2025-01-14T16:00+08:00,2025-01-15T16:00+08:00,active,蓝色,Minor,Blue,1006,大风,,,钦州市气象台2025年1月14日16时0分发布钦州港片区、钦南区大风蓝色预警信号：受冷空气影响，预计未来24小时钦州港片区、钦南区沿海及北部湾海面有5到6级、阵风7到8级的偏北大风，请注意防范。,
10130110120250115211752586792040,钦州市气象台,2025-01-15T21:17+08:00,钦州市气象台更新大风蓝色预警信号,2025-01-15T21:17+08:00,2025-01-16T21:17+08:00,update,蓝色,Minor,Blue,1006,大风,,,钦州市气象台2025年1月15日21时17分继续发布钦州港片区、钦南区大风蓝色预警信号：受冷空气影响，预计未来24小时钦州港片区、钦南区沿海仍有6级阵风，北部湾海面仍有7级阵风，请注意防范。,10130110120250114160000505364914
10130110120250117170000468439506,钦州市气象台,2025-01-17T17:00+08:00,钦州市气象台发布霜冻蓝色预警信号,2025-01-17T17:00+08:00,2025-01-18T17:00+08:00,active,蓝色,Minor,Blue,1016,霜冻,,,钦州市气象台2025年1月17日17时0分发布钦北区、钦南区霜冻蓝色预警信号：预计未来24小时内钦北区、钦南区部分乡镇最低气温将降至4℃以下，可能出现霜冻天气，将对农业产生影响，请注意防范。,
10119050420250119045024885808282,南通市气象台,2025-01-19T04:50+08:00,南通市气象台发布大雾橙色预警,2025-01-19T04:50+08:00,2025-01-19T16:50+08:00,active,橙色,Severe,Orange,1017,大雾,,,南通市气象台2025年01月19日04时50分发布大雾橙色预警信号。目前如东、通州、海门、启东已经出现能见度200米以下的强浓雾，预计今天早晨前后上述地区强浓雾仍将持续，其它地区将可能出现能见度500米以下的浓雾、局部200米以下的强浓雾，上午8时左右大雾逐渐消散。市应急局、市气象局提醒注意防范。,
10119050420250119222143529591317,南通市气象台,2025-01-19T22:21+08:00,南通市气象台发布大雾橙色预警,2025-01-19T22:21+08:00,2025-01-20T10:21+08:00,active,橙色,Severe,Orange,1017,大雾,,,南通市气象台2025年01月19日22时20分发布大雾橙色预警信号。预计今天后半夜到明天早晨我市东部地区将出现能见度200米以下的强浓雾、局部50米以下的特强浓雾，其他地区将出现500米以下的浓雾、局部200米以下的强浓雾，明天上午9时左右大雾逐渐消散。市应急局、市气象局提醒注意防范。,
10119050420250120064311012957792,如东县气象台,2025-01-20T06:43+08:00,如东县气象台发布大雾橙色预警,2025-01-20T06:43+08:00,2025-01-20T12:43+08:00,active,橙色,Severe,Orange,1017,大雾,,,如东县气象台2025年01月20日06时38分发布大雾橙色预警信号：目前我县掘港、城中、苴镇、洋口等镇（区、街道）出现低于200米的强浓雾，局地低于50米的特强浓雾，预计今天早晨前后大雾仍将持续，上午9时左右大雾逐渐消散。县应急局、县气象局提醒注意防范。,
10119050420250120222839212752184,南通市气象台,2025-01-20T22:28+08:00,南通市气象台发布大雾橙色预警,2025-01-20T22:28+08:00,2025-01-21T10:28+08:00,active,橙色,Severe,Orange,1017,大雾,,,南通市气象台2025年01月20日22时28分发布大雾橙色预警信号。预计今天后半夜到明天早晨我市东部地区将出现能见度200米以下的强浓雾、局部50米以下的特强浓雾，其他地区将出现500米以下的浓雾、局部200米以下的强浓雾，明天上午9时左右大雾逐渐消散。市应急局、市气象局提醒注意防范。,
10130110120250120223856895294568,钦州市气象台,2025-01-20T22:38+08:00,钦州市气象台发布大雾黄色预警信号,2025-01-20T22:38+08:00,2025-01-21T22:38+08:00,active,黄色,Moderate,Yellow,1017,大雾,,,钦州市气象台2025年1月20日22时38分发布钦州港片区、钦南区大雾黄色预警信号：预计未来24小时内钦州沿海到近海海面一带将出现能见度小于500米的大雾天气，请注意防范。,
10131020520250121074500349101757,海南省气象台,2025-01-21T07:45+08:00,海南省气象台发布海上大雾橙色预警,2025-01-21T07:58+08:00,2025-01-22T07:58+08:00,active,橙色,Severe,Orange,1053,海上大雾,,,海南省气象台2025年01月21日07时42分发布海上大雾橙色预警信号：琼州海峡北岸07时45分到10时可能出现能见度小于200米的雾，建议交通、航运等部门注意做好防范措施。,
10131020520250121230100058536592,海南省气象台,2025-01-21T23:01+08:00,海南省气象台发布海上大雾橙色预警,2025-01-21T23:01+08:00,2025-01-22T23:01+08:00,active,橙色,Severe,Orange,1053,海上大雾,,,海南省气象台2025年01月21日23时00分发布海上大雾橙色预警信号：琼州海峡22日04时到09时可能出现能见度小于1000米的雾，其中06时到08时能见度会进一步降低至500米以下，建议交通、航运等部门注意做好防范措施。,
10119030120250123070326598459999,镇江市气象台,2025-01-23T07:03+08:00,镇江市气象台发布大雾黄色预警,2025-01-23T07:03+08:00,2025-01-23T19:03+08:00,active,黄色,Moderate,Yellow,1017,大雾,,,镇江市气象台2025年01月23日07时01分发布大雾黄色预警信号：目前我市南部地区已经出现能见度不足500米的浓雾，预计今天早晨我市大部分地区将出现能见度小于500米，局部地区不足200米的浓雾或强浓雾，预计上午9时前后消散。市应急局和气象局提醒注意防范。,
10112030120250124010700534488797,淄博市气象台,2025-01-24T01:07+08:00,淄博市气象台发布大雾黄色预警,2025-01-24T01:07+08:00,2025-01-25T01:07+08:00,active,黄色,Moderate,Yellow,1017,大雾,,,淄博市气象台2025年01月24日01时07分发布大雾黄色预警信号：目前张店区房镇镇能见度已低于500米，预计今天凌晨到上午，张店区、高新区、经开区的部分乡镇、街道仍将出现能见度小于500米的浓雾，局部能见度小于200米。请注意防范。,
10130110120250124110000201465459,广西壮族自治区气象台,2025-01-24T11:00+08:00,广西壮族自治区气象台发布寒潮蓝色预警信号,2025-01-24T11:00+08:00,2025-01-25T11:00+08:00,active,蓝色,Minor,Blue,1005,寒潮,,,"广西气象台2025年1月24日11时00分发布寒潮蓝色预警,预计：受寒潮影响，25-27日有强降温和降雨大风天气，全区大部气温下降8～10℃、局地12℃以上，高寒山区和桂东北局地有雨夹雪、冰冻和道路结冰，过程最低气温（27日）：高寒山区-7～0℃，桂北1～4℃，桂南5～8℃；全区大部有5～6级、阵风7～8级偏北风，北部湾海面风力达7～8级，阵风9～10级。请注意防范。",
10120040120250124091618384970044,孝感市气象台,2025-01-24T09:16+08:00,孝感市气象台发布寒潮黄色预警,2025-01-24T09:16+08:00,2025-01-25T09:16+08:00,active,黄色,Moderate,Yellow,1005,寒潮,,,孝感市气象台2025年01月24日09时16分发布寒潮黄色预警信号：预计1月24日至26日，我市自北向南将有寒潮大风和雨雪天气，气温下降8～10℃，27日最低气温北部地区降至-7～-5℃，南部地区-5～-3℃，期间有偏北风4～5级、阵风6～8级；24日至25日白天有小雨，25日夜间自北向南转雨夹雪，北部山区小雪，26日白天雨雪天气渐止。雨雪天气道路湿滑，北部山区有道路结冰风险，对春运交通有一定不利影响，请相关部门做好交通安全管控、能源保供、防风防寒措施，公众做好健康防护。,
10131020520250124203140805370588,儋州市气象台,2025-01-24T20:31+08:00,儋州市气象台发布大雾黄色预警,2025-01-24T20:31+08:00,2025-01-25T20:31+08:00,active,黄色,Moderate,Yellow,1017,大雾,,,儋州市气象台2025年01月24日20时35分发布大雾黄色预警信号：环岛西线高速（临高县新盈至儋州市白马井）路段、万洋高速（儋州市兰洋至白马井）路段25日03时到09时可能出现能见度小于500米的雾，建议交通部门注意做好防范措施。,
10119050420250125084454690193142,江苏省气象台,2025-01-25T08:44+08:00,江苏省气象台发布寒潮蓝色预警,2025-01-25T08:44+08:00,2025-01-27T08:44+08:00,active,蓝色,Minor,Blue,1005,寒潮,,,"江苏省气象台2025年01月25日08时45分发布寒潮蓝色预警：
受强冷空气影响，预计25-27日，南京、徐州、宿迁、连云港、淮安、盐城、扬州、泰州、南通、镇江、无锡、常州、苏州地区48小时最低气温将下降8～9℃，局部10～11℃，并伴有陆上5～7级，江河湖库及近海海面8～9级的偏北大风。省应急厅（省防减救灾办）、省气象局提醒注意防范。",
10119030120250125084454871684143,江苏省气象台,2025-01-25T08:44+08:00,江苏省气象台发布寒潮蓝色预警,2025-01-25T08:44+08:00,2025-01-27T08:44+08:00,active,蓝色,Minor,Blue,1005,寒潮,,,"江苏省气象台2025年01月25日08时45分发布寒潮蓝色预警：
受强冷空气影响，预计25-27日，南京、徐州、宿迁、连云港、淮安、盐城、扬州、泰州、南通、镇江、无锡、常州、苏州地区48小时最低气温将下降8～9℃，局部10～11℃，并伴有陆上5～7级，江河湖库及近海海面8～9级的偏北大风。省应急厅（省防减救灾办）、省气象局提醒注意防范。",
10119070120250125084454580278707,江苏省气象台,2025-01-25T08:44+08:00,江苏省气象台发布寒潮蓝色预警,2025-01-25T08:44+08:00,2025-01-27T08:44+08:00,active,蓝色,Minor,Blue,1005,寒潮,,,"江苏省气象台2025年01月25日08时45分发布寒潮蓝色预警：
受强冷空气影响，预计25-27日，南京、徐州、宿迁、连云港、淮安、盐城、扬州、泰州、南通、镇江、无锡、常州、苏州地区48小时最低气温将下降8～9℃，局部10～11℃，并伴有陆上5～7级，江河湖库及近海海面8～9级的偏北大风。省应急厅（省防减救灾办）、省气象局提醒注意防范。",
10119040420250125084454415416250,江苏省气象台,2025-01-25T08:44+08:00,江苏省气象台发布寒潮蓝色预警,2025-01-25T08:44+08:00,2025-01-27T08:44+08:00,active,蓝色,Minor,Blue,1005,寒潮,,,"江苏省气象台2025年01月25日08时45分发布寒潮蓝色预警：
受强冷空气影响，预计25-27日，南京、徐州、宿迁、连云港、淮安、盐城、扬州、泰州、南通、镇江、无锡、常州、苏州地区48小时最低气温将下降8～9℃，局部10～11℃，并伴有陆上5～7级，江河湖库及近海海面8～9级的偏北大风。省应急厅（省防减救灾办）、省气象局提醒注意防范。",
10119050420250125094024300953924,如东县气象台,2025-01-25T09:40+08:00,如东县气象台发布寒潮蓝色预警,2025-01-25T09:40+08:00,2025-01-27T09:40+08:00,active,蓝色,Minor,Blue,1005,寒潮,,,如东县气象台2025年01月25日09时33分发布寒潮蓝色预警信号：受冷空气影响，预计未来48小时我县大豫、马塘、河口等大部分镇（区、街道）最低气温将下降8-9℃、局部10℃左右，27-29日早晨最低气温-3℃到-5℃，有冰冻，26日夜里到28日白天伴有陆上5-7级、沿岸海区7-9级的西北大风。县应急局、县气象局提醒注意防范。,
10119030120250125123154864399513,镇江市气象台,2025-01-25T12:31+08:00,镇江市气象台发布寒潮黄色预警,2025-01-25T12:31+08:00,2025-01-26T12:31+08:00,active,黄色,Moderate,Yellow,1005,寒潮,,,镇江市气象台2025年01月25日12时31分发布寒潮黄色预警信号：受强冷空气影响，预计25-27日我市大部分地区48小时最低气温将下降10℃以上，27日、28日最低气温-4℃到-5℃，有冰冻，并伴有陆上5～7级，江河湖库6～8级的偏北大风，市应急局和气象局提醒注意防范。,
10130110120250125124020199645733,钦州市气象台,2025-01-25T12:40+08:00,钦州市气象台发布大风黄色预警信号,2025-01-25T12:40+08:00,2025-01-26T12:40+08:00,active,黄色,Moderate,Yellow,1006,大风,,,钦州市气象台1月25日12时40分发布钦北区、钦南区、钦州港片区大风黄色预警信号：受强冷空气影响，预计未来24小时钦北区、钦南区内陆有7到8级阵风，钦州港片区、钦南区沿海及北部湾海面有阵风9级的偏北大风，请注意防范。,
10130110120250125110000446284073,广西壮族自治区气象台,2025-01-25T11:00+08:00,广西壮族自治区气象台更新寒潮蓝色预警信号,2025-01-25T11:00+08:00,2025-01-26T11:00+08:00,update,蓝色,Minor,Blue,1005,寒潮,,,广西气象台2025年1月25日11时00分继续发布寒潮蓝色预警，预计：受寒潮影响，25-27日有强降温和降雨大风天气，全区大部气温下降8～10℃、局地12℃以上，高寒山区和桂东北局地有雨夹雪、冰冻和道路结冰，过程最低气温（27日）：高寒山区-7～0℃，桂北1～4℃，桂南5～8℃；全区大部有5～6级、阵风7～8级偏北风，北部湾海面风力达7～8级，阵风9～10级。请注意防范。,10130110120250124110000201465459
10119040420250125101150758935124,昆山市气象台,2025-01-25T10:11+08:00,昆山市气象台发布寒潮蓝色预警,2025-01-25T10:11+08:00,2025-01-27T10:11+08:00,active,蓝色,Minor,Blue,1005,寒潮,,,昆山市气象台2025年01月25日10时10分发布寒潮蓝色预警信号：受较强冷空气影响，预计25-27日我市大部分地区48小时最低气温将下降8～9℃，局部10℃，冷空气影响期间伴有陆上5～7级、水面阵风8级的西北大风。28日早晨、29日早晨最低气温可达零下2～零下3度，有冰冻。市应急局、气象局联合提醒注意防范。,
10112030120250125165200536707484,淄博市气象台,2025-01-25T16:52+08:00,淄博市气象台发布道路结冰黄色预警,2025-01-25T16:52+08:00,2025-01-26T16:52+08:00,active,黄色,Moderate,Yellow,1021,道路结冰,,,淄博市气象台2025年01月25日16时52分发布道路结冰黄色预警信号：预计26日凌晨至夜间，全市阴有小到中雪。受降雪和低温影响，张店区、高新区、经开区全部乡镇、街道将出现对交通有影响的积雪和道路结冰，对春运有不利影响，请注意防范。,
10112030120250125162500078726002,淄博市气象台,2025-01-25T16:25+08:00,淄博市气象台发布寒潮蓝色预警,2025-01-25T16:25+08:00,2025-01-26T16:25+08:00,active,蓝色,Minor,Blue,1005,寒潮,,,淄博市气象台2025年01月25日16时25分发布寒潮蓝色预警信号：受强冷空气影响，25日夜间至28日，张店区、高新区、经开区的全部街道和乡镇将出现寒潮和降雪天气。过程降温8～10℃，最低气温出现在28日（除夕）早晨，-12～-10℃。26日下午至27日西北风较大，平均风力4～5级阵风6～8级。25日夜间至26日，阴有小到中雪，累积降雪量2～3毫米，积雪深度1～3厘米。请注意防范。,
10119070120250125160052424155255,盐城市气象台,2025-01-25T16:00+08:00,盐城市气象台发布寒潮蓝色预警,2025-01-25T16:00+08:00,2025-01-27T16:00+08:00,active,蓝色,Minor,Blue,1005,寒潮,,,盐城市气象台2025年01月25日16时00分发布寒潮蓝色预警信号：受较强冷空气影响，预计26-28日我市大部分地区48小时最低气温将下降9℃左右，28-29日早晨最低气温降至-5℃左右，有冰冻，冷空气影响期间伴有陆上5级阵风6～7级，海区7级阵风8～9级的西北大风。市应急、气象联合提醒做好防范。,
10131020520250125225141590187592,洋浦气象台,2025-01-25T22:51+08:00,洋浦气象台发布大雾黄色预警,2025-01-25T22:51+08:00,2025-01-26T22:51+08:00,active,黄色,Moderate,Yellow,1017,大雾,,,洋浦气象台2025年01月25日22时51分发布大雾黄色预警信号：我区26日02时到09时可能出现能见度小于500米的雾，建议交通部门注意做好防范措施。,
10119050420250126090147776492078,江苏省气象台,2025-01-26T09:01+08:00,江苏省气象台发布海区大风黄色预警,2025-01-26T09:01+08:00,2025-01-27T09:01+08:00,active,黄色,Moderate,Yellow,1062,海区大风,,,"江苏省气象台2025年01月26日09时02分发布海区大风黄色预警：
受强冷空气影响，预计26日夜里至28日上午，连云港海区、盐城海区和南通海区将出现阵风9~10级的偏北大风。省应急厅（省防减救灾办）、省气象局提醒注意防范。",
10119030120250126090147814926170,江苏省气象台,2025-01-26T09:01+08:00,江苏省气象台发布海区大风黄色预警,2025-01-26T09:01+08:00,2025-01-27T09:01+08:00,active,黄色,Moderate,Yellow,1062,海区大风,,,"江苏省气象台2025年01月26日09时02分发布海区大风黄色预警：
受强冷空气影响，预计26日夜里至28日上午，连云港海区、盐城海区和南通海区将出现阵风9~10级的偏北大风。省应急厅（省防减救灾办）、省气象局提醒注意防范。",
10119070120250126090147352300608,江苏省气象台,2025-01-26T09:01+08:00,江苏省气象台发布海区大风黄色预警,2025-01-26T09:01+08:00,2025-01-27T09:01+08:00,active,黄色,Moderate,Yellow,1062,海区大风,,,"江苏省气象台2025年01月26日09时02分发布海区大风黄色预警：
受强冷空气影响，预计26日夜里至28日上午，连云港海区、盐城海区和南通海区将出现阵风9~10级的偏北大风。省应急厅（省防减救灾办）、省气象局提醒注意防范。",
10119040420250126090147840033785,江苏省气象台,2025-01-26T09:01+08:00,江苏省气象台发布海区大风黄色预警,2025-01-26T09:01+08:00,2025-01-27T09:01+08:00,active,黄色,Moderate,Yellow,1062,海区大风,,,"江苏省气象台2025年01月26日09时02分发布海区大风黄色预警：
受强冷空气影响，预计26日夜里至28日上午，连云港海区、盐城海区和南通海区将出现阵风9~10级的偏北大风。省应急厅（省防减救灾办）、省气象局提醒注意防范。",
10119050420250126095113728672577,如东县气象台,2025-01-26T09:51+08:00,如东县气象台发布海区大风黄色预警,2025-01-26T09:51+08:00,2025-01-27T09:51+08:00,active,黄色,Moderate,Yellow,1062,海区大风,,,如东县气象台2025年01月26日09时49分发布海区大风黄色预警信号：受冷空气影响，预计26日半夜至28日上午如东海区将出现阵风9级左右的西北大风。县应急局、县气象局提醒注意防范。,
10130110120250126123503629272541,钦州市气象台,2025-01-26T12:35+08:00,钦州市气象台更新大风黄色预警信号,2025-01-26T12:35+08:00,2025-01-27T12:35+08:00,update,黄色,Moderate,Yellow,1006,大风,,,钦州市气象台2025年1月26日12时35分继续发布钦北区、钦南区、钦州港片区大风黄色预警信号：受强冷空气影响，预计未来24小时钦北区、钦南区内陆仍有7到8级阵风，钦州港片区、钦南区沿海及北部湾海面仍有阵风9级的偏北大风，请注意防范。,10130110120250125124020199645733
10130110120250126111648192361066,广西壮族自治区气象台,2025-01-26T11:16+08:00,广西壮族自治区气象台更新寒潮蓝色预警信号,2025-01-26T11:16+08:00,2025-01-27T11:16+08:00,update,蓝色,Minor,Blue,1005,寒潮,,,广西气象台2025年1月26日11时00分继续发布寒潮蓝色预警，预计：受寒潮影响，未来24小时，全区大部气温继续下降2～4℃、局地6℃以上，高寒山区和桂北局地有冰冻或霜冻和道路结冰，27日早晨最低气温：高寒山区-7～0℃，桂北1～4℃，桂南5～9℃；桂东、桂南有5～6级、阵风7～8级偏北风，北部湾海面有7～8级、阵风9～10级偏北风。请注意防范。,10130110120250124110000201465459
10130110120250126110000122145022,广西壮族自治区气象台,2025-01-26T11:00+08:00,广西壮族自治区气象台发布冰冻黄色预警信号,2025-01-26T11:00+08:00,2025-01-27T11:00+08:00,active,黄色,Moderate,Yellow,1027,冰冻,,,广西气象台2025年1月26日11时00分发布冰冻黄色预警，预计：未来24小时，高寒山区和桂林、柳州、河池、百色等市局地有冰冻或霜冻和道路结冰。各地最低气温：高寒山区-7～0℃，桂北1～4℃，桂南5～9℃。请注意防范。,
